日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2026-04-23,1301,極洋,プライム（内国株式）,水産・農林業,4645,4650,4590,4645,-5,-0.107527,46900,OK
2026-04-23,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,471,479,465,469,-10,-2.087683,15100,OK
2026-04-23,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2026-04-23,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2026-04-23,1332,ニッスイ,プライム（内国株式）,水産・農林業,1230,1237.5,1222,1237.5,2,0.161878,1568000,OK
2026-04-23,1333,Ｕｍｉｏｓ,プライム（内国株式）,水産・農林業,1338,1342,1323,1334.5,-16.5,-1.221318,533400,OK
2026-04-23,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2026-04-23,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,3510,3510,3180,3290,-160,-4.637681,230100,OK
2026-04-23,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2026-04-23,1375,ユキグニファクトリー,プライム（内国株式）,水産・農林業,1055,1057,1049,1049,-7,-0.662879,43000,OK
2026-04-23,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1434,1438,1419,1419,-15,-1.046025,19200,OK
2026-04-23,1377,サカタのタネ,プライム（内国株式）,水産・農林業,4100,4135,4065,4135,30,0.730816,148200,OK
2026-04-23,1379,ホクト,プライム（内国株式）,水産・農林業,1858,1858,1841,1843,-17,-0.913978,65700,OK
2026-04-23,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,745,746,735,735,-10,-1.342282,6600,OK
2026-04-23,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1024,1024,1020,1020,-14,-1.353965,1800,OK
2026-04-23,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,3785,3835,3735,3780,-5,-0.1321,10800,OK
2026-04-23,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1681,1695,1655,1655,-45,-2.647059,2400,OK
2026-04-23,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,3320,3325,3315,3320,0,0,5600,OK
2026-04-23,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,2659,2715,2634,2707,21,0.781832,31800,OK
2026-04-23,138A,光フードサービス,グロース（内国株式）,小売業,3365,3395,3040,3190,-175,-5.200594,6900,OK
2026-04-23,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2026-04-23,1401,エムビーエス,グロース（内国株式）,建設業,1395,1396,1380,1396,0,0,1800,OK
2026-04-23,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,2320,2424,2310,2356,86,3.788546,1043700,OK
2026-04-23,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,1336,1343.5,1327.5,1338,-11.5,-0.852167,834800,OK
2026-04-23,1417,ミライト・ワン,プライム（内国株式）,建設業,3896,3954,3884,3930,1,0.025452,271000,OK
2026-04-23,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,558,559,554,554,-5,-0.894454,40500,OK
2026-04-23,1419,タマホーム,プライム（内国株式）,建設業,3615,3645,3585,3590,-20,-0.554017,95100,OK
2026-04-23,141A,トライアルホールディングス,グロース（内国株式）,小売業,4400,4400,4135,4255,-270,-5.966851,1583300,OK
2026-04-23,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,637,638,630,631,-6,-0.941915,62500,OK
2026-04-23,1429,日本アクア,プライム（内国株式）,建設業,695,695,686,692,-1,-0.1443,177200,OK
2026-04-23,142A,ジンジブ,グロース（内国株式）,サービス業,699,699,685,689,-10,-1.430615,4200,OK
2026-04-23,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,1107,1107,1088,1091,-14,-1.266968,23000,OK
2026-04-23,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,653,653,650,650,-3,-0.459418,8300,OK
2026-04-23,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
